Elapsed time (s),Therm 1 Temp (C),Therm 2 Temp (C),Battery Voltage (V),Payload Current (A),Sun Angle (degrees)
3126.15,42.876,42.015,8.228,1.076,28.8
3126.27,41.702,43.088,8.238,0.518,28.8
3126.36,42.05,42.015,8.606,1.524,28.8
3126.48,42.05,42.015,8.148,1.285,28.8
3126.57,41.243,42.015,8.527,1.644,28.8
3126.67,42.05,42.015,8.248,1.315,28.8
3126.77,42.05,42.015,8.108,1.255,28.8
3126.87,42.05,42.015,8.397,1.404,28.8
3126.98,42.05,42.015,8.457,0.209,28.8
3127.07,42.05,42.015,8.537,1.554,28.8
3127.19,42.05,42.015,8.646,1.544,28.8
3127.28,41.129,42.015,8.278,0.478,28.8
3127.4,42.52,42.015,8.925,1.753,28.8
3127.49,43.115,42.015,8.128,1.275,28.8
3127.58,42.05,42.015,8.357,0.916,28.8
3127.7,42.05,42.015,8.198,1.225,28.8
3127.79,42.05,42.015,8.108,1.255,28.8
3127.91,42.05,42.015,9.015,1.843,28.8
3128.02,42.05,42.015,8.925,1.155,28.8
3128.11,41.702,42.015,9.094,1.922,28.8
3128.21,42.757,42.015,8.696,1.544,28.8
3128.3,42.05,42.015,8.616,1.126,28.8
3128.42,41.587,42.015,8.606,1.524,28.8
3128.51,42.05,43.209,8.297,1.385,28.8
3128.63,41.129,41.087,8.566,1.086,28.8
3128.72,42.05,43.698,8.756,1.524,28.8
3128.83,42.05,42.015,8.108,1.255,28.8
3128.94,42.05,43.575,8.417,0.438,28.8
3129.06,42.05,42.369,9.035,1.743,28.8
3129.15,42.05,42.015,8.407,0.309,28.8
3129.25,42.05,42.015,8.098,1.195,28.8
3129.34,42.05,42.015,8.367,1.016,28.8
3129.44,42.05,42.015,8.287,0.388,28.8
3129.56,42.05,42.015,8.178,1.305,28.8
3129.65,42.167,42.015,8.517,1.086,28.8
3129.76,42.05,42.015,8.208,1.006,28.8
3129.85,41.016,42.015,8.108,1.255,28.8
3129.97,42.05,42.015,8.138,1.255,28.8
3130.08,42.05,42.488,8.686,1.544,28.8
3130.16,41.818,42.015,9.015,1.843,28.8
3130.27,42.05,42.015,8.447,0.339,28.8
3130.37,42.05,42.015,8.407,0.189,28.8
3130.49,42.05,42.015,8.307,0.219,28.8
3130.58,42.05,42.015,8.457,1.464,28.8
3130.7,43.115,42.015,8.128,1.255,28.8
3130.79,42.05,42.015,8.317,0.219,28.8
3130.91,42.05,42.369,8.108,1.255,28.8
3130.99,42.05,42.015,8.258,0.369,28.8
3131.1,42.05,42.015,8.228,0.727,28.8
3131.2,42.05,42.015,8.108,0.319,28.8
3131.3,42.05,42.015,8.278,0.448,28.8
3131.41,42.05,42.015,8.208,0.877,28.8
3131.52,42.876,41.898,8.447,1.444,28.8
3131.61,42.05,41.898,8.178,1.275,28.8
3131.71,42.05,43.453,8.337,0.418,28.8
3131.81,42.05,41.898,8.278,0.827,28.8
3131.93,42.05,41.898,8.118,1.265,28.8
3132.02,42.05,43.209,8.218,0.359,28.8
3132.13,42.05,41.317,8.168,1.275,28.8
3132.22,42.05,42.967,8.108,1.255,28.8
3132.33,41.702,40.972,8.706,1.554,28.8
3132.43,42.05,41.898,8.626,1.434,28.8
3132.55,42.05,41.898,8.208,0.697,28.8
3132.65,42.05,41.201,8.258,0.478,28.8
3132.75,42.05,41.898,8.337,0.548,28.8
3132.84,42.05,41.898,8.397,0.379,28.8
3132.94,42.876,41.898,8.108,1.255,28.8
3133.06,42.876,41.898,8.118,0.548,28.8
3133.15,42.05,41.898,8.716,0.12,28.8
3133.28,42.05,41.898,8.766,1.514,28.8
3133.36,43.115,41.781,9.084,1.833,28.8
3133.47,42.05,41.781,8.397,0.388,28.8
3133.56,41.818,41.781,8.228,1.325,28.8
3133.68,41.934,42.847,8.108,1.255,28.8
3133.77,41.702,41.201,8.317,0.408,28.8
3133.9,42.05,41.781,8.955,1.723,28.8
3133.99,42.05,41.781,8.108,1.255,28.8
3134.09,42.05,41.781,8.238,0.677,28.8
3134.19,42.05,41.781,8.487,0.189,28.8
3134.3,42.05,41.781,8.527,0.06,28.8
3134.41,42.05,43.331,8.287,0.906,28.8
3134.5,42.05,43.821,8.168,0.847,28.8
3134.62,42.05,41.781,8.297,0.468,28.8
3134.7,42.05,41.781,8.168,1.295,28.8
3134.82,42.05,42.607,8.287,0.538,28.8
3134.91,42.05,40.068,8.258,0.448,28.8
3135.02,42.05,42.369,8.108,1.255,28.8
3135.13,42.05,41.781,9.164,1.942,28.8
3135.23,42.05,41.781,8.218,0.837,28.8
3135.32,42.05,41.781,8.327,0.279,28.8
3135.43,43.235,41.781,8.168,1.275,28.8
3135.53,42.05,43.821,8.307,0.996,28.8
3135.63,42.05,41.781,8.925,0.986,28.8
3135.74,41.934,39.956,8.108,1.255,28.8
3135.84,42.05,41.781,8.527,1.106,28.8
3135.95,42.05,41.781,8.497,0.159,28.8
3136.04,42.05,41.781,8.108,0.757,28.8
3136.14,42.05,41.781,8.437,1.524,28.8
3136.25,42.05,41.781,8.377,0.289,28.8
3136.36,42.05,41.664,8.427,0.349,28.8
3136.46,42.05,42.133,8.835,1.614,28.8
3136.55,42.05,41.781,8.138,1.255,28.8
3136.68,42.05,41.664,8.377,0.359,28.8
3136.77,42.05,41.664,8.108,1.255,28.8
3136.87,42.05,41.664,8.168,1.275,28.8
3136.97,42.05,43.331,8.287,0.428,28.8
3137.08,42.05,41.781,8.108,0.319,28.8
3137.18,42.05,41.664,8.527,0.03,28.8
3137.29,42.05,41.664,9.074,1.066,28.8
3137.39,42.05,41.664,8.158,0.189,28.8
3137.48,42.05,41.664,8.875,1.723,28.8
3137.59,42.05,42.967,8.347,1.375,28.8
3137.71,42.05,41.664,8.317,0.159,28.8
3137.8,42.05,42.967,8.108,1.255,28.8
3137.9,42.05,41.781,8.128,0.498,28.8
3138.02,42.05,41.781,8.875,1.544,28.8
3138.11,42.05,41.781,8.108,0.488,28.8
3138.22,42.05,41.781,9.005,1.723,28.8
3138.31,42.05,43.331,8.287,0.906,28.8
3138.41,42.05,41.781,8.367,0.329,28.8
3138.52,42.05,41.781,8.347,1.404,28.8
3138.62,42.05,41.781,8.287,1.285,28.8
3138.73,42.05,41.781,8.367,0.926,28.8
3138.82,42.05,41.781,8.108,1.255,28.8
3138.94,42.05,41.781,8.238,0.827,28.8
3139.03,42.05,41.781,8.497,1.524,28.8
3139.15,42.05,41.781,8.108,0.488,28.8
3139.24,42.05,41.781,8.397,1.076,28.8
3139.34,42.05,41.898,8.118,1.245,28.8
3139.45,42.05,41.781,8.895,1.683,28.8
3139.54,41.934,41.781,8.596,1.524,28.8
3139.66,42.05,41.898,8.367,0.319,28.8
3139.77,42.05,41.781,8.218,0.618,28.8
3139.86,42.05,41.898,8.108,1.255,28.8
3139.96,42.05,42.369,8.756,0.887,28.8
3140.07,42.05,41.781,8.128,0.209,28.8
3140.18,42.05,41.898,8.586,1.504,28.8
3140.27,42.995,41.898,8.278,0.498,28.8
3140.39,42.05,41.898,8.347,0.209,28.8
3140.47,40.789,41.898,8.517,1.534,28.8
3140.59,42.05,41.898,8.108,1.255,28.8
3140.68,42.05,41.898,8.248,0.159,28.8
3140.81,42.05,44.569,9.124,1.962,28.8
3140.89,42.05,41.432,8.108,1.255,28.8
3141,41.934,40.63,8.656,1.544,28.8
3141.09,42.05,41.898,8.626,1.534,28.8
3141.21,40.902,41.781,8.546,1.703,28.8
3141.3,42.638,41.781,8.218,1.315,28.8
3141.4,42.05,41.781,8.576,1.434,28.8
3141.51,42.757,41.781,8.566,1.634,28.8
3141.62,41.243,41.898,8.108,1.255,28.8
3141.72,42.05,41.898,8.895,1.574,28.8
3141.82,42.05,41.898,8.367,0.408,28.8
3141.93,42.05,42.251,8.108,0.558,28.8
3142.02,42.05,43.821,8.337,1.444,28.8
3142.14,42.05,41.898,8.387,0.129,28.8
3142.23,42.05,41.898,8.168,0.04,28.8
3142.34,42.995,43.209,8.128,1.275,28.8
3142.44,42.05,41.898,8.337,0.369,28.8
3142.53,42.05,41.898,8.307,0.388,28.8
3142.65,41.016,42.727,8.108,1.255,28.8
3142.74,42.05,42.015,9.084,1.813,28.8
3142.86,42.05,41.898,8.178,0.608,28.8
3142.95,42.05,41.898,8.108,0.618,28.8
3143.06,42.05,41.898,8.138,0.528,28.8
3143.16,42.05,41.898,8.327,1.375,28.8
3143.27,42.05,41.898,8.178,0.498,28.8
3143.38,42.05,43.209,8.297,1.315,28.8
3143.47,42.05,41.898,9.045,1.026,28.8
3143.57,42.05,41.898,8.287,0.946,28.8
3143.67,42.05,41.898,8.108,1.255,28.8
3143.78,42.05,41.898,9.064,1.843,28.8
3143.88,42.05,41.898,8.417,1.036,28.8
3143.99,42.05,41.898,8.108,1.245,28.8
3144.08,43.115,40.858,8.138,0.498,28.8
3144.18,42.05,41.664,8.218,1.205,28.8
3144.3,42.402,41.898,8.248,0.996,28.8
3144.4,42.05,41.898,8.776,1.524,28.8
3144.5,42.05,41.898,8.178,1.285,28.8
3144.59,42.05,41.898,8.965,1.823,28.8
3144.71,42.05,41.898,8.108,1.255,28.8
3144.81,41.243,41.898,8.517,1.116,28.8
3144.92,42.05,41.898,8.377,1.016,28.8
3145.01,42.05,41.898,8.118,0.488,28.8
3145.13,43.115,42.847,8.138,1.116,28.8
3145.24,39.569,42.727,8.118,0.428,28.8
3145.32,42.05,41.898,8.218,0.677,28.8
3145.45,42.05,42.015,8.537,1.494,28.8
3145.53,41.934,41.898,8.357,1.325,28.8
3145.65,42.05,41.898,8.417,0.956,28.8
3145.74,42.05,42.015,8.108,1.255,28.8
3145.85,42.05,42.015,8.248,0.498,28.8
3145.94,42.05,42.015,8.268,0.458,28.8
3146.06,42.05,42.015,8.108,0.398,28.8
3146.16,42.05,42.015,8.327,1.305,28.8
3146.25,42.876,42.015,8.487,1.444,28.8
3146.35,42.05,42.015,8.546,1.395,28.8
3146.45,42.05,42.015,8.118,1.265,28.8
3146.56,42.05,42.015,8.367,0.956,28.8
3146.66,42.05,42.015,8.278,0.827,28.8
3146.77,42.05,42.015,8.108,1.255,28.8
3146.87,41.357,42.015,8.278,0.956,28.8
3147,42.05,42.015,8.537,1.564,28.8
3147.08,42.05,42.015,8.108,0.956,28.8
3147.19,42.05,42.015,8.228,0.488,28.8
3147.28,42.757,42.015,8.228,1.155,28.8
3147.38,42.05,42.015,8.477,1.544,28.8
3147.49,41.129,42.015,8.218,1.325,28.8
3147.59,42.638,43.209,8.646,1.544,28.8
3147.71,42.05,42.015,8.168,0.219,28.8
3147.8,42.402,41.898,8.108,1.255,28.8
3147.91,43.356,42.015,8.397,0.369,28.8
3148,42.05,42.015,8.278,1.295,28.8
3148.1,42.05,42.015,8.108,0.707,28.8
3148.21,41.129,42.133,8.208,0.767,28.8
3148.31,42.05,42.133,8.497,1.644,28.8
3148.42,42.05,42.015,8.477,0.08,28.8
3148.53,42.05,42.133,8.138,0.697,28.8
3148.62,42.05,42.133,8.218,0.996,28.8
3148.72,42.05,42.133,8.537,1.365,28.8
3148.84,42.05,42.133,8.108,1.255,28.8
3148.93,42.05,42.133,8.258,0.976,28.8
3149.02,42.05,42.133,8.636,1.474,28.8
3149.14,42.638,42.133,8.108,1.255,28.8
3149.23,41.818,42.133,8.606,1.534,28.8
3149.35,42.05,41.898,8.248,1.335,28.8
3149.44,41.702,42.133,8.287,0.339,28.8
3149.56,42.05,41.548,8.118,1.245,28.8
3149.65,43.235,42.015,8.407,0.269,28.8
3149.77,41.934,42.015,8.706,1.375,28.8
3149.87,41.934,42.015,8.108,1.255,28.8
3149.96,41.934,42.015,8.208,1.295,28.8
3150.06,41.934,42.251,8.168,0.657,28.8
3150.16,41.934,42.251,8.108,1.255,28.8
3150.28,41.934,42.015,8.138,1.245,28.8
3150.37,41.934,42.133,8.447,1.524,28.8
3150.5,41.934,42.015,9.134,1.763,28.8
3150.58,41.934,42.133,8.397,1.424,28.8
3150.69,41.934,42.015,8.337,0.269,28.8
3150.78,41.934,42.015,8.786,1.464,28.8
3150.88,42.402,42.133,8.118,1.265,28.8
3151,41.934,42.133,8.377,0.209,28.8
3151.09,41.934,41.201,8.556,1.385,28.8
3151.2,41.243,42.133,8.108,0.349,28.8
3151.31,42.52,42.133,8.546,1.574,28.8
3151.41,41.934,42.133,8.487,1.454,28.8
3151.5,41.934,42.133,8.497,0.687,28.8
3151.62,41.934,42.015,8.287,0.996,28.8
3151.71,41.934,42.133,8.885,1.663,28.8
3151.84,41.934,42.015,8.268,0.558,28.8
3151.92,41.934,42.015,8.108,1.255,28.8
3152.03,41.934,42.133,8.278,0.926,28.8
3152.13,41.934,42.015,8.228,0.468,28.8
3152.24,41.934,42.488,8.925,1.644,28.8
3152.34,42.995,41.087,8.178,1.255,28.8
3152.45,41.934,42.015,8.367,1.026,28.8
3152.56,42.05,42.015,8.208,0.608,28.8
3152.64,41.934,42.015,8.198,1.315,28.8
3152.75,42.05,43.821,8.467,0.11,28.8
3152.85,41.934,44.569,8.158,0.04,28.8
3152.96,42.05,42.727,8.108,1.255,28.8
3153.07,42.05,42.015,8.238,1.265,28.8
3153.16,41.934,42.015,8.407,1.424,28.8
3153.26,43.235,42.015,9.074,1.893,28.8
3153.36,41.934,41.781,8.636,1.544,28.8
3153.47,42.05,42.015,8.128,1.255,28.8
3153.57,42.05,42.015,8.915,1.753,28.8
3153.68,42.05,42.251,8.118,1.265,28.8
3153.77,43.115,42.015,8.417,0.379,28.8
3153.9,42.05,43.698,8.178,0.568,28.8
3153.99,42.05,43.698,8.108,1.255,28.8
3154.09,42.05,42.015,8.507,0.199,28.8
3154.19,42.05,42.015,8.278,0.339,28.8
3154.29,42.05,42.015,8.576,1.733,28.8
3154.4,42.05,42.015,8.357,0.906,28.8
3154.49,42.05,42.015,8.497,0.199,28.8
3154.61,42.05,42.015,8.556,1.584,28.8
3154.72,42.05,42.015,8.198,1.315,28.8
3154.81,42.05,42.015,8.118,1.245,28.8
3154.91,42.05,42.015,8.596,1.634,28.8
3155.01,42.05,42.015,8.108,1.255,28.8
3155.13,42.05,42.015,8.566,1.544,28.8
3155.22,42.05,42.015,8.556,1.414,28.8
3155.33,42.05,42.015,8.118,0.149,28.8
3155.42,42.995,42.369,8.278,0.528,28.8
3155.53,41.702,42.015,8.258,1.335,28.8
3155.63,40.677,42.015,8.258,1.046,28.8
3155.74,42.05,42.015,8.238,1.345,28.8
3155.85,42.05,42.015,8.527,1.554,28.8
3155.94,42.05,42.015,8.477,0.279,28.8
3156.04,42.05,42.727,8.108,1.255,28.8
3156.14,42.05,42.015,8.287,0.896,28.8
3156.26,42.05,41.548,8.865,1.683,28.8
3156.35,42.05,42.015,8.268,0.518,28.8
3156.47,42.05,42.015,8.148,1.275,28.8
3156.56,41.472,42.015,8.487,1.644,28.8
3156.68,42.05,42.015,8.278,1.345,28.8
3156.77,42.05,42.015,8.138,1.275,28.8
3156.88,42.05,42.015,8.238,0.667,28.8
3156.97,42.05,42.133,8.258,0.996,28.8
3157.08,43.598,42.133,8.108,1.255,28.8
3157.2,42.05,42.133,8.427,1.424,28.8
3157.28,42.05,42.133,8.238,1.116,28.8
3157.4,42.05,42.133,8.228,0.707,28.8
3157.49,42.05,42.133,8.238,0.647,28.8
3157.61,42.05,42.133,8.387,0.926,28.8
3157.7,42.05,42.133,8.287,0.239,28.8
3157.82,42.05,42.133,8.108,1.255,28.8
3157.9,42.05,42.133,8.118,0.578,28.8
3158,42.05,42.133,8.437,0.09,28.8
3158.12,42.05,42.133,8.108,1.255,28.8
3158.21,42.05,42.133,8.427,1.444,28.8
3158.33,42.05,42.133,8.537,1.205,28.8
3158.41,41.016,42.133,8.228,0.797,28.8
3158.54,42.05,42.133,8.297,0.877,28.8
3158.62,42.05,42.133,8.268,0.528,28.8
3158.74,42.05,42.133,8.297,0.877,28.8
3158.83,42.05,42.133,8.108,1.255,28.8
3158.94,42.05,42.607,8.925,1.614,28.8
3159.03,42.05,42.251,8.208,1.295,28.8
3159.13,42.05,42.133,8.108,1.255,28.8
3159.26,42.05,42.133,8.467,0.827,28.8
3159.34,42.05,42.251,8.268,0.558,28.8
3159.46,42.05,42.251,8.287,0.588,28.8
3159.55,42.05,42.251,8.138,1.126,28.8
3159.66,42.167,42.133,8.556,1.404,28.8
3159.75,42.995,42.251,8.218,1.335,28.8
3159.85,42.995,42.251,8.118,1.265,28.8
3159.98,41.472,42.251,8.198,0.717,28.8
3160.06,42.05,42.251,8.278,0.12,28.8
3160.18,42.05,42.251,8.108,1.255,28.8
3160.27,42.05,42.251,8.387,0.369,28.8
3160.39,42.05,42.251,8.297,0.468,28.8
3160.48,41.587,42.251,8.188,1.315,28.8
3160.6,40.789,42.251,8.198,1.305,28.8
3160.69,42.05,42.251,8.606,1.693,28.8
3160.81,42.05,42.251,8.546,1.185,28.8
3160.89,42.05,42.251,8.108,1.255,28.8
3161,42.05,42.251,8.606,0.07,28.8
3161.1,42.05,42.251,8.566,1.604,28.8
3161.21,42.05,42.251,8.108,0.548,28.8
3161.3,42.05,42.133,8.178,1.285,28.8
3161.4,42.05,44.569,8.925,1.634,28.8
3161.53,42.05,42.251,8.317,0.209,28.8
3161.61,42.05,42.251,8.815,1.424,28.8
3161.74,43.235,42.251,8.377,0.249,28.8
3161.82,42.05,42.251,8.258,0.887,28.8
3161.91,39.788,43.453,8.108,1.255,28.8
3162.04,42.757,42.251,8.616,1.434,28.8
3162.12,42.05,42.251,8.317,0.388,28.8
3162.25,42.402,42.847,8.108,0.01,28.8
3162.33,41.934,40.858,8.616,1.016,28.8
3162.46,42.638,41.317,8.238,1.285,28.8
3162.54,42.05,42.251,8.287,0.916,28.8
3162.66,42.05,42.251,8.367,1.414,28.8
3162.75,42.284,43.698,8.995,1.733,28.8
3162.87,42.05,42.251,9.154,1.165,28.8
3162.96,42.05,42.251,8.108,1.255,28.8
3163.06,42.05,42.251,8.278,1.355,28.8
3163.18,42.05,42.133,8.158,1.285,28.8
3163.26,42.05,42.133,8.606,1.524,28.8
3163.38,42.05,42.133,8.238,0.946,28.8
3163.47,42.05,42.133,8.138,1.215,28.8
3163.59,42.05,42.133,8.507,0.07,28.8
3163.68,42.05,42.133,8.208,1.325,28.8
3163.78,42.05,42.727,8.307,0.906,28.8
3163.88,42.05,42.133,8.546,1.683,28.8
3163.97,42.05,42.133,8.108,1.255,28.8
3164.09,42.05,42.133,8.367,0.159,28.8
3164.18,42.05,42.133,8.297,0.867,28.8
3164.29,43.235,42.133,9.035,1.783,28.8
3164.39,40.789,41.781,8.666,1.554,28.8
3164.5,41.934,41.781,8.467,0.129,28.8
3164.62,42.05,42.133,8.786,0.687,28.8
3164.71,42.05,42.133,8.128,1.265,28.8
3164.81,43.115,42.251,8.825,1.594,28.8
3164.93,42.05,42.133,8.287,1.295,28.8
3165.02,42.05,43.821,8.108,1.255,28.8
3165.12,42.05,42.133,8.586,1.693,28.8
3165.22,42.05,42.133,8.238,0.906,28.8
3165.32,42.05,42.133,8.218,0.388,28.8
3165.43,42.05,42.133,8.297,0.458,28.8
3165.53,42.05,42.133,8.098,0.06,28.8
3165.64,42.05,42.015,8.766,1.474,28.8
3165.73,42.638,42.015,8.128,1.275,28.8
3165.85,42.05,43.698,8.327,1.375,28.8
3165.96,42.05,42.133,8.457,1.524,28.8
3166.04,42.05,42.015,8.108,1.255,28.8
3166.15,42.05,42.369,8.138,0.139,28.8
3166.24,42.05,41.781,8.128,0.169,28.8
3166.36,42.05,42.015,8.168,1.285,28.8
3166.47,41.818,41.201,8.128,1.255,28.8
3166.58,42.05,42.015,8.656,1.016,28.8
3166.67,42.05,42.015,8.636,1.544,28.8
3166.79,43.115,41.898,8.118,1.265,28.8
3166.88,42.05,42.015,8.258,0.647,28.8
3166.96,42.05,42.015,8.477,0.179,28.8
3167.08,42.05,42.015,8.108,1.255,28.8
3167.17,42.05,42.015,8.596,1.634,28.8
3167.29,42.05,41.664,8.258,0.976,28.8
3167.38,42.05,42.015,8.437,1.126,28.8
3167.51,42.52,43.331,8.258,1.345,28.8
3167.59,42.05,42.967,8.905,1.733,28.8
3167.71,42.05,41.898,8.238,0.787,28.8
3167.8,42.05,41.898,8.128,1.275,28.8
3167.91,42.05,41.898,8.407,0.428,28.8
3168,42.05,42.251,8.357,1.385,28.8
3168.1,42.402,41.781,8.108,1.255,28.8
3168.21,42.05,41.898,8.327,1.375,28.8
3168.31,42.05,41.898,8.337,0.289,28.8
3168.42,42.05,41.898,9.154,1.325,28.8
3168.51,42.05,42.727,8.287,0.887,28.8
3168.63,42.05,41.898,8.427,0.438,28.8
3168.73,42.05,41.898,8.556,1.504,28.8
3168.85,42.05,41.898,8.108,1.255,28.8
3168.94,42.05,41.898,8.287,0.926,28.8
3169.03,42.05,41.898,9.094,1.275,28.8
3169.14,41.702,42.015,8.108,0.01,28.8
3169.25,42.05,41.898,8.656,1.554,28.8
3169.35,42.995,41.317,8.188,0.468,28.8
3169.44,42.05,41.898,8.397,0.976,28.8
3169.57,42.05,41.898,8.347,1.414,28.8
3169.66,42.05,42.015,8.447,1.544,28.8
3169.78,42.05,41.898,8.935,1.753,28.8
3169.86,41.129,42.847,8.108,1.255,28.8
3169.97,43.598,40.068,8.248,1.096,28.8
3170.07,42.05,41.898,8.357,0.896,28.8
3170.16,42.05,41.898,8.417,0.369,28.8
3170.28,40.23,41.898,8.238,1.265,28.8
3170.37,42.876,41.898,8.417,0.976,28.8
3170.5,42.05,41.898,8.347,0.319,28.8
3170.58,42.05,41.664,8.108,1.255,28.8
3170.69,42.05,41.898,8.546,0.219,28.8
3170.79,42.05,41.898,8.287,0.916,28.8
3170.91,42.05,41.898,8.108,0.757,28.8
3171,42.402,42.015,8.377,0.219,28.8
3171.12,44.46,43.331,8.188,1.285,28.8
3171.21,43.598,41.898,8.238,0.458,28.8
3171.33,42.05,41.898,8.497,1.484,28.8
3171.41,42.05,41.898,8.955,1.693,28.8
3171.51,42.05,41.898,8.337,0.359,28.8
3171.62,42.05,42.369,8.108,1.255,28.8
3171.71,42.05,41.898,8.327,0.568,28.8
3171.83,42.05,42.251,8.796,1.564,28.8
3171.94,42.05,41.898,8.845,1.634,28.8
3172.03,42.05,42.251,8.178,1.285,28.8
3172.13,42.402,42.015,8.845,1.703,28.8
3172.24,42.05,41.898,8.208,0.568,28.8
3172.34,42.05,41.898,8.427,1.454,28.8
3172.43,42.05,41.898,8.467,0.329,28.8
3172.56,42.05,41.898,8.258,0.299,28.8
3172.64,41.934,41.898,8.108,1.255,28.8
3172.75,41.702,43.331,8.885,1.733,28.8
3172.85,42.05,41.898,8.307,1.365,28.8
3172.98,41.587,41.898,8.527,1.395,28.8
3173.06,42.05,41.898,8.517,1.195,28.8
3173.17,42.05,41.898,8.198,1.275,28.8
3173.26,42.05,41.898,8.397,0.996,28.8
3173.38,42.05,41.898,8.118,1.265,28.8
3173.47,42.05,41.898,8.995,1.793,28.8
3173.57,42.05,43.331,9.015,1.843,28.8
3173.68,42.05,44.569,8.108,1.255,28.8
3173.78,42.05,43.698,8.387,0.349,28.8
3173.9,42.05,41.898,8.168,1.265,28.8
3173.99,42.638,41.898,8.307,0.299,28.8
3174.11,40.119,40.744,8.507,1.375,28.8
3174.2,42.167,42.607,8.537,1.395,28.8
3174.32,42.05,41.898,8.367,0.309,28.8
3174.4,42.05,43.453,8.198,1.315,28.8
3174.5,41.818,41.898,8.387,1.404,28.8
3174.62,42.05,41.898,8.168,0.508,28.8
3174.71,42.05,41.898,8.108,1.255,28.8
3174.81,42.05,41.898,8.527,1.624,28.8
3174.91,42.05,41.898,9.264,2.042,28.8
3175.02,41.818,41.898,8.487,1.594,28.8
3175.12,42.05,41.898,8.317,1.305,28.8
3175.23,42.05,41.898,8.566,1.654,28.8
3175.34,42.05,41.898,8.178,0.488,28.8
3175.44,42.05,41.664,8.108,1.255,28.8
3175.53,42.05,41.781,8.995,1.843,28.8
3175.65,42.05,41.898,8.626,1.534,28.8
3175.74,42.05,41.317,8.108,1.185,28.8
3175.84,42.05,41.898,8.228,1.086,28.8
3175.96,42.05,41.898,8.546,1.644,28.8
3176.05,42.05,41.898,8.208,0.966,28.8
3176.16,42.05,41.898,8.477,1.474,28.8
3176.25,42.05,41.898,8.228,0.747,28.8
3176.37,43.235,41.898,8.118,0.309,28.8
3176.46,42.876,41.898,8.108,1.255,28.8
3176.56,42.05,41.898,8.317,1.414,28.8
3176.68,42.05,41.898,8.248,0.926,28.8
3176.77,42.05,41.898,8.108,0.538,28.8
3176.88,42.05,41.898,8.138,0.458,28.8
3176.97,42.05,41.898,8.347,0.408,28.8
3177.1,42.05,41.898,8.377,0.269,28.8
3177.19,42.05,43.453,8.198,0.817,28.8
3177.31,42.05,42.015,8.238,0.697,28.8
3177.39,42.05,41.898,8.546,0.05,28.8
3177.49,42.05,42.015,8.118,1.265,28.8
3177.6,42.05,42.015,8.995,1.265,28.8
3177.69,42.05,41.898,8.686,1.554,28.8
3177.82,40.008,42.015,8.108,1.255,28.8
3177.91,43.356,42.015,8.825,1.604,28.8
3178.03,42.05,40.517,8.278,0.558,28.8
3178.11,41.702,41.898,8.228,1.325,28.8
3178.22,43.115,41.898,9.074,1.863,28.8
3178.31,42.402,42.133,8.357,1.385,28.8
3178.42,41.934,42.015,9.035,1.863,28.8
3178.53,42.05,42.015,8.108,1.255,28.8
3178.62,42.05,42.015,8.437,1.006,28.8
3178.74,42.05,42.015,8.228,0.657,28.8
3178.84,42.05,42.015,8.108,1.255,28.8
3178.94,42.05,42.015,8.437,0.398,28.8
3179.04,42.05,42.015,8.287,0.906,28.8
3179.16,42.05,42.015,8.327,1.375,28.8
3179.25,42.05,42.015,8.287,0.936,28.8
3179.34,42.05,42.015,8.287,0.956,28.8
3179.46,42.05,42.015,8.297,0.349,28.8
3179.56,42.05,42.015,8.118,1.265,28.8
3179.66,42.757,43.821,8.158,1.275,28.8
3179.76,42.05,42.847,8.317,0.309,28.8
3179.87,41.243,42.015,8.108,1.255,28.8
3179.98,42.05,41.664,8.287,0.498,28.8
3180.07,42.05,42.015,8.666,1.554,28.8
3180.17,41.818,42.015,8.327,0.438,28.8
3180.27,42.52,42.015,8.586,1.424,28.8
3180.4,43.598,42.015,8.248,1.006,28.8
3180.48,43.598,41.898,8.238,0.926,28.8
3180.59,42.05,41.087,8.118,1.265,28.8
3180.68,43.115,42.015,8.268,0.478,28.8
3180.8,42.05,40.972,8.287,0.498,28.8
3180.91,41.934,42.015,8.108,1.255,28.8
3181,42.05,42.015,8.527,0.279,28.8
3181.1,42.05,42.015,8.228,1.126,28.8
3181.21,41.243,42.015,8.228,1.126,28.8
3181.31,42.05,42.015,8.497,0.837,28.8
3181.4,42.167,42.015,8.228,0.568,28.8
3181.52,42.05,42.015,8.507,1.634,28.8
3181.63,42.05,42.015,8.118,1.265,28.8
3181.72,42.05,42.015,8.517,1.454,28.8
3181.82,42.05,42.847,8.238,0.956,28.8
3181.93,42.05,42.015,8.108,1.255,28.8
3182.04,41.243,42.015,8.228,1.185,28.8
3182.13,42.05,42.133,8.537,1.464,28.8
3182.23,42.05,42.015,8.636,1.534,28.8
3182.33,41.818,42.015,8.616,1.534,28.8
3182.44,42.402,42.015,8.138,0.129,28.8
3182.54,43.115,42.015,8.307,0.448,28.8
3182.66,43.598,42.488,8.138,1.275,28.8
3182.75,42.757,41.898,8.287,1.285,28.8
3182.88,42.05,41.201,8.646,1.484,28.8
3182.96,42.638,39.956,8.108,1.255,28.8
3183.07,43.235,42.133,8.537,1.385,28.8
3183.16,42.05,42.133,8.616,1.116,28.8
3183.26,41.818,42.133,8.278,0.468,28.8
3183.38,42.05,42.015,8.297,0.568,28.8
3183.48,42.05,42.133,8.258,0.388,28.8
3183.58,41.934,42.133,8.287,0.369,28.8
